"","y1980","y1981","y1982","y1983","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"1",10,7,15,5,5,25,10,12,15,5,10,15,15,16,15,6,15,12,10,15,25,12,5,10,12,3,6,9,3,12,3,60,10,24,31,0
"2",5,15,10,15,NA,10,10,5,10,8,NA,5,5,3,3,3,5,NA,5,5,15,5,5,5,3,6,9,3,NA,NA,NA,NA,NA,NA,NA,NA
"4",13,28,28,6,16,20,21,18,8,16,6,38,8,3,12,6,13,22,4,9,9,46,24,15,31,8,22,17,10,13,5,13,49,50,16,17
"11",NA,15,15,15,22,25,12,18,10,20,25,20,15,15,20,10,20,25,15,25,25,10,6,60,18,15,18,18,24,12,9,50,15,40,20,20
"13",NA,NA,25,5,5,15,10,15,20,5,10,20,15,5,6,5,5,5,5,20,6,12,18,6,43,6,24,9,3,6,6,0,20,5,15,30
"16",NA,15,4,3,5,0,0,3,0,NA,0,0,5,0,3,9,0,NA,6,4,0,3,9,6,0,6,0,0,6,6,0,10,10,10,17,15
"18",7,5,15,20,10,10,15,20,5,5,10,5,5,5,10,5,7,20,0,5,5,12,0,5,12,3,15,0,4,5,4,11,11,5,0,7
"20",0,6,8,15,2,7,25,10,5,3,30,75,15,5,8,3,8,20,NA,25,35,0,0,0,3,6,1,3,3,0,18,35,15,15,15,10
"43",10,10,15,5,5,5,5,10,12,15,15,10,10,5,10,10,10,15,0,16,10,20,5,0,0,0,5,10,10,0,17,13,9,0,5,39
"44",NA,NA,NA,18,10,10,12,5,10,10,0,15,5,10,10,20,0,15,20,0,25,0,0,0,0,25,0,0,10,11,20,16,4,17,20,15
"45",20,25,10,15,15,5,15,0,5,10,10,5,5,5,10,20,20,5,5,5,5,10,15,20,10,15,10,15,10,10,10,15,10,7,6,9
"46",20,15,20,10,10,20,15,35,15,25,22,10,12,10,0,15,10,30,15,5,20,30,0,5,10,15,25,15,NA,NA,NA,NA,NA,NA,NA,NA
"47",12,23,12,10,20,15,30,15,5,10,20,10,15,5,5,5,15,15,40,10,30,10,5,5,10,15,24,15,15,20,20,24,15,10,20,15
"48",NA,NA,NA,NA,NA,NA,NA,10,10,5,10,10,10,20,10,10,15,10,10,15,20,15,15,15,5,15,20,15,10,10,15,20,30,10,7,5
"49",NA,NA,NA,NA,NA,0,5,8,10,10,7,10,10,3,12,9,20,8,21,8,24,10,7,12,8,8,13,13,12,12,13,14,6,10,7,15
"50",NA,NA,NA,15,15,15,10,15,15,15,20,20,10,10,5,5,15,10,15,10,17,10,16,18,20,15,6,6,10,5,NA,NA,NA,NA,NA,NA
"51",10,20,15,10,5,10,5,7,5,10,5,15,4,15,0,25,15,15,15,3,9,10,0,0,3,0,5,NA,3,5,0,5,0,3,5,0
"52",NA,NA,NA,NA,NA,NA,NA,15,15,10,20,20,5,10,5,15,20,5,5,5,20,5,15,5,6,10,10,15,10,15,10,10,15,10,5,5
"53",20,10,3,5,5,5,5,0,15,5,5,20,5,15,5,5,5,0,15,10,30,10,20,10,10,12,15,25,20,20,10,10,10,10,15,15
"54",15,10,15,15,10,5,3,10,10,8,5,15,5,10,5,20,10,10,15,10,15,10,5,5,10,15,10,15,16,8,9,4,8,20,5,5
"55",NA,0,5,5,0,10,15,15,5,15,15,15,4,NA,5,5,15,10,10,7,5,0,15,10,7,6,25,5,25,6,15,10,15,13,5,15
"56",5,2,5,2,15,3,3,15,15,5,20,16,10,10,5,10,9,12,6,10,10,4,0,0,6,6,6,5,0,0,5,10,10,20,15,10
"57",6,10,10,5,30,30,5,20,20,10,0,20,15,15,10,10,25,5,15,10,3,4,6,5,8,4,9,5,28,8,0,7,7,10,15,30
"58",15,17,16,19,16,5,5,5,10,5,18,10,5,5,0,10,10,3,5,0,10,10,5,20,10,8,31,5,45,8,5,3,8,23,5,10
"59",NA,NA,NA,NA,NA,NA,NA,NA,30,10,NA,NA,5,10,10,10,20,15,20,10,15,10,25,30,10,3,7,5,5,13,16,8,7,30,27,7
"60",10,0,5,12,5,5,5,3,5,10,0,8,5,2,0,15,10,5,5,5,15,5,15,10,15,15,5,5,15,10,15,5,15,5,20,25
"61",12,5,25,20,15,25,10,5,15,5,10,0,2,0,4,5,10,25,11,4,0,6,0,15,20,6,21,20,24,10,9,22,10,24,6,8
"62",10,10,10,10,10,10,10,5,10,10,7,20,2,3,0,5,5,3,9,8,0,6,0,5,5,10,24,7,32,22,12,7,28,23,6,15
"63",15,20,12,15,10,5,5,5,10,10,10,15,5,10,5,15,5,0,10,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,NA,NA,NA,NA,5,15,6,10,10,20,5,2,5,15,25,3,5,5,25,5,0,25,10,7,0,15,15,5,21,3,10,10,10,5
"65",NA,NA,NA,NA,NA,NA,15,15,15,10,10,15,10,15,10,5,15,10,10,10,10,18,25,13,12,22,13,13,14,17,9,8,15,16,10,36
"66",5,8,20,NA,15,25,5,5,5,0,10,8,7,17,5,12,10,10,16,12,5,25,30,15,10,21,10,4,NA,11,3,5,19,24,6.9,5
"67",10,20,5,5,10,4,20,12,15,20,15,15,0,10,10,10,20,10,15,10,0,15,10,15,0,0,20,15,10,18,12,10,25,35,29,5
"68",NA,NA,NA,NA,NA,12,16,7,7,12,9,12,10,6,8,10,11,6,11,10,10,15,20,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",10,15,15,10,15,10,5,0,10,10,10,15,15,15,10,10,5,15,15,0,0,10,NA,NA,NA,NA,NA,NA,15,0,20,2,13,3,8,3
"70",NA,NA,NA,NA,NA,NA,5,5,5,5,10,25,5,5,5,10,10,10,10,10,10,7,5,5,5,5,20,3,5,15,3,15,15,10,1,8
"71",NA,NA,NA,NA,NA,NA,5,5,5,5,5,6,8,7,0,0,5,0,0,0,0,0,5,5,20,5,5,5,5,5,5,5,5,5,0,2
"72",0,0,3,5,7,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,10,8,0,0,0,10,5,5,5,10,0,7
"73",3,NA,6,3,8,4,3,5,8,3,3,3,18,3,2,15,15,10,3,15,4,18,14,20,0,5,10,0,0,5,0,15,14,14,21,25
"74",NA,NA,NA,NA,20,0,10,5,8,5,15,15,8,5,10,3,3,3,6,0,0,5,0,10,15,10,20,15,8,20,0,0,15,0,0,5
"75",NA,NA,NA,NA,NA,NA,NA,5,6,10,15,20,10,3,8,10,NA,12,6,12,26,0,10,16,12,10,15,10,4,0,35,0,10,5,10,4
"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,10,0,5,5,0,0,0,0,5,0,0,0,5,5,5,5,5,5,5,0,5,5,5,5,5
"77",NA,NA,NA,NA,0,0,0,0,0,0,0,4,7,0,0,5,15,10,6,15,0,5,0,5,15,3,10,5,0,2,10,0,0,0,0,0
"78",NA,45,3,2,20,5,3,15,5,5,5,6,5,0,0,5,45,5,55,30,10,15,13,30,18,10,40,3,7,10,30,2,20,12,17,0
"79",10,15,15,15,15,10,5,5,5,NA,5,5,10,10,10,5,5,5,10,5,15,15,12,0,15,5,5,4,15,8,5,5,8,20,0,1
"80",NA,NA,NA,NA,NA,0,10,5,5,5,50,5,5,10,5,5,10,5,30,8,0,0,0,5,5,0,25,6,5,0,15,10,0,10,8,0
"81",0,0,5,10,10,10,10,10,10,5,10,10,5,2,10,30,30,15,5,30,3,10,5,10,20,25,20,10,5,5,5,5,0,5,7,0
"82",5,20,5,5,20,5,5,0,25,10,15,15,12,10,5,0,5,0,30,20,15,10,12,20,10,5,0,15,5,15,25,10,10,5,5,5
"83",15,43,13,10,7,4,17,17,17,10,20,15,30,7,5,15,15,8,25,30,5,15,10,20,15,5,5,15,10,10,10,20,20,35,5,20
"84",30,0,0,15,0,0,5,0,0,0,10,20,10,0,10,10,10,5,0,30,10,5,0,0,10,10,10,10,10,10,10,20,10,5,16,10
"85",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,6,5,NA,NA,NA,5,5,5,5,10,0,10,10,0,10,15,80,0,0,10,15,0,10,10
"86",0,5,3,5,5,2,5,5,5,5,5,20,5,0,0,NA,5,5,22,10,5,0,0,0,10,4,0,5,5,5,5,NA,0,0,0,5
"87",NA,NA,20,5,15,NA,NA,5,5,NA,52,7,15,5,NA,5,NA,5,5,5,5,10,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,NA,NA,NA,NA,NA,10,0,7,20,10,3,3,7,NA,3,0,45,27,18,15,0,37,3,12,30,5,8,NA,0,0,0,NA,NA,0
"89",5,20,9,12,15,6,5,6,0,5,10,0,0,0,5,5,15,0,18,20,15,10,17,14,10,0,22,10,5,10,6,10,13,14,12,25
"90",NA,NA,NA,NA,NA,NA,30,30,10,15,15,5,5,20,20,20,25,30,20,15,20,20,4,NA,6,18,5,62,18,12,34,15,10,25,50,10
"91",NA,NA,NA,NA,9,5,10,30,5,5,5,0,20,0,0,0,1,8,13,0,0,0,0,0,0,0,0,0,0,0,11,19,0,9,15,0
"92",7,40,2,39,6,0,0,0,10,0,15,3,3,0,7,0,10,5,22,5,7,4,5,6,10,24,18,12,35,6,11,12,0,0,20,7
"93",10,0,12,0,10,3,20,35,0,0,20,4,5,0,17,20,NA,10,0,0,30,30,65,6,0,0,0,NA,NA,5,5,10,15,0,5,5
"95",NA,NA,NA,NA,NA,NA,30,8,30,11,25,5,6,12,5,35,10,0,0,0,10,11,3,0,0,12,3,43,NA,21,0,5,NA,10,10,0
"96",12,22,35,10,0,5,5,0,1,0,10,0,5,0,5,5,NA,NA,NA,NA,5,5,5,2,3,37,9,1,3,15,1,1,0,5,4,3
"97",NA,NA,NA,NA,2,15,15,5,10,5,10,2,5,5,20,0,15,15,15,10,10,10,10,15,3,6,0,3,18,0,9,0,0,0,NA,30
"99",NA,NA,NA,NA,40,10,20,15,10,15,10,2,12,0,16,5,23,20,10,15,10,20,15,3,24,10,18,20,30,3,6,12,2,10,0,20
"100",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,6,0,5,3,3,3,6,3,6,10,5,30,0,15
"102",NA,15,8,6,8,7,20,10,10,5,5,7,0,0,0,0,0,15,20,10,9,3,3,3,30,18,6,15,15,6,10,6,8,0,0,NA
"104",0,0,0,0,20,0,0,5,10,0,5,0,5,10,10,16,10,15,0,0,0,0,0,18,5,6,6,0,0,0,6,0,0,NA,0,0
"105",1,3,15,10,5,3,5,5,5,2,2,2,3,3,15,5,10,3,10,10,0,0,3,12,12,6,49,18,12,12,24,5,0,3,30,40
"106",20,5,5,20,5,15,20,5,20,15,10,1,20,10,5,0,5,0,3,0,0,0,0,14,18,8,3,3,5,5,4,9,9,4,11,19
"107",20,15,1,10,15,15,20,5,0,10,10,5,17,10,5,0,15,25,10,10,5,25,25,40,22,6,6,18,17,0,8,0,30,44,0,53
"111",30,5,8,5,2,8,25,0,0,3,2,4,10,5,10,5,5,25,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,43,7.4,5.3,2
"113",NA,15,3,14,29,0,0,10,0,15,2,30,20,5,0,0,25,15,32,12,17,33,7,14,8,2,11,11,18,0,0,20,8,0,0,0.5
"115",NA,NA,NA,NA,NA,NA,NA,NA,10,10,5,15,15,NA,10,20,15,15,15,10,0,5,0,0,9,8,0,6,0,0,0,0,0,0,0,3
"116",15,30,60,0,10,NA,15,0,0,0,5,0,15,0,20,5,5,5,10,20,31,30,21,9,0,9,9,6,0,6,15,10,30,0,25,20
"118",15,30,15,5,5,0,8,5,15,8,5,0,5,20,12,7,30,15,40,12,0,3,25,20,18,20,25,5,20,1,2,3,3,2,0,0
"120",NA,NA,NA,10,25,10,15,15,15,15,20,15,15,20,NA,NA,15,NA,NA,0,15,30,3,20,0,20,6,24,NA,12,9,0,5,10,10,20
"121",NA,NA,NA,NA,NA,NA,NA,5,0,4,0,5,NA,10,7,5,5,10,0,5,0,25,18,2,25,12,6,0,40,12,24,13,0,30,20,5
"123",15,20,20,9,10,12,13,20,10,4,7,12,20,8,20,6,3,0,0,0,0,0,12,12,37,8,0,24,13,14,16,22,7,0,10,54
"124",10,10,10,10,10,10,15,20,30,5,0,5,3,0,5,0,0,15,20,3,3,12,6,8,31,10,0,0,0,6,9,0,35,30,5,5
"126",5,20,10,15,25,15,30,5,10,10,30,10,12,30,5,0,10,20,0,10,0,0,10,0,11,19,21,18,0,0,11,50,0,0,30,0
"127",5,15,14,8,6,9,10,5,1,3,6,8,7,30,20,5,15,12,10,20,0,5,15,10,0,2,2,0,NA,0,0,0,1,0,0,4
"129",10,10,5,5,3,5,5,0,5,5,10,5,3,0,NA,5,15,10,8,5,5,5,15,10,0,10,3,0,0,0,10,0,0,0,0,5
"130",NA,NA,NA,NA,0,5,0,0,5,5,0,0,20,20,0,0,30,25,30,10,0,0,0,15,0,0,20,0,20,0,15,14,10,11.8,11.4,20
"131",5,25,10,10,5,0,0,2,5,0,5,5,5,10,5,20,20,10,5,20,15,4,0,30,15,8,0,0,0,10,15,15,10,5,12,15
"132",10,15,6,8,8,48,35,20,NA,25,25,20,6,3,20,0,10,50,0,25,20,20,10,15,25,40,15,15,15,10,15,21,30,10,12,15
"133",NA,NA,NA,NA,NA,NA,NA,5,5,0,5,0,0,0,15,5,20,18,30,15,10,16,43,12,8,23,10,15,0,10,15,12,NA,0,0,0
"134",NA,NA,NA,NA,NA,5,0,0,15,15,0,40,10,5,10,5,15,5,10,5,7,5,10,5,10,14,5,5,5,5,10,9,5,0,5,15
"135",3,5,5,15,30,5,10,12,5,5,20,5,5,5,5,25,50,5,20,10,10,5,15,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",17,20,15,15,10,20,15,25,20,15,5,5,5,20,10,10,15,40,10,15,25,10,18,10,15,5,10,5,20,3,18,10,15,10,10,10
"137",NA,NA,10,0,5,5,0,5,NA,5,0,0,NA,0,0,0,10,5,25,5,0,15,15,20,0,1,25,7,10,0,3,5,0,13,2,0
"138",3,0,0,10,0,0,0,0,3,5,4,10,5,7,3,12,15,0,20,30,10,10,5,0,10,5,6,5,5,5,5,5,7,5,15,5
"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,5,NA,NA,NA,NA,NA,NA,NA,5,5,14,13,0,0,0,3,0,3,2,NA,1,5,NA,NA,10
"140",15,40,20,0,5,20,10,20,0,10,0,0,0,30,30,15,70,10,0,0,0,25,0,0,0,45,5,8,9,8,10,15,10,15,5,13
"141",5,35,5,10,2,10,10,20,10,25,20,10,10,5,10,5,15,5,5,5,50,15,55,8,15,15,10,10,7,12,5,5,8,3,5,5
"142",5,10,5,10,5,25,10,24,15,10,15,10,10,5,8,10,5,15,10,10,7,7,0,0,0,20,0,0,0,4,15,14,17,3,5,15
"143",0,5,5,5,5,5,15,10,5,0,10,15,0,15,0,5,20,0,15,10,20,40,10,4,25,10,20,5,5,15,5,25,6,10,0,7
"144",3,7,1,2,6,2,6,3,5,0,NA,0,5,10,0,3,20,15,NA,NA,5,6,10,0,25,25,15,15,25,9,4,5,7,13,23,6
"145",NA,NA,5,20,5,5,35,5,5,5,5,5,5,0,10,5,5,10,0,5,0,10,30,10,15,30,5,5,15,15,20,20,20,15,0,0
"146",5,55,8,6,12,5,15,15,NA,15,25,8,10,12,10,10,25,20,0,5,20,10,75,15,10,20,25,0,3,15,10,12,15,21,23,15
"147",NA,NA,NA,NA,NA,NA,NA,10,5,5,10,30,10,5,5,20,20,20,10,15,30,15,10,10,15,37,24,15,10,10,10,5,15,5,6,5
"148",35,20,10,3,20,5,20,10,8,3,8,0,8,NA,2,NA,NA,7,20,28,6,NA,52,NA,17,31,3,0,5,NA,11,NA,NA,5,12,30
"149",0,5,20,0,0,0,0,0,0,0,10,NA,10,0,0,0,0,30,0,25,0,10,0,25,5,49,35,0,0,0,0,24,1,9,7,5
"150",NA,NA,NA,NA,NA,NA,NA,10,15,15,15,5,20,5,5,5,20,0,10,3,5,3,5,5,5,20,10,5,18,10,15,2,15,10,7,7
"151",NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,4,15,30,20,0,0,0,5,0,10,0,5,0,18,5,0,0,25,0,3,0,10
"152",5,7,0,8,10,10,5,5,10,5,5,30,2,3,3,10,15,20,0,5,5,NA,25,0,0,40,4,4,5,2,4,4,10,2,8,5
"153",NA,NA,NA,0,0,5,5,10,0,0,0,0,1,1,5,2,0,0,5,5,0,0,60,10,0,5,5,3,25,5,5,0,5,1,1,1
"154",5,20,5,5,5,3,15,10,5,5,NA,20,12,8,10,15,30,15,35,15,25,3,30,10,2,20,10,5,20,10,30,10,10,2,15,15
"155",0,40,40,0,5,35,40,0,10,20,2,4,NA,4,2,5,30,15,6,2,0,0,3,2,8,4,10,10,14,20,30,8,8,6,27,10
"156",NA,NA,NA,NA,NA,15,5,8,5,5,15,10,5,15,5,5,30,5,10,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",0,5,10,0,10,10,5,5,5,0,NA,5,3,NA,5,15,45,5,20,45,20,15,NA,NA,8,2,15,4,0,5,NA,5,10,4,5,0
"158",0,15,5,5,12,5,25,4,10,10,5,5,15,5,5,20,3,15,5,15,10,5,10,15,15,35,15,10,20,10,25,5,5,5,5,5
"159",10,20,6,10,10,10,5,5,10,7,5,3,35,8,4,25,5,10,5,35,0,3,5,0,3,15,40,12,8,7,0,0,5,5,0,15
"160",5,NA,0,50,0,10,15,5,10,10,10,10,20,5,5,5,0,8,0,35,0,0,10,5,15,50,10,12,6,3,5,0,0,0,5,0
"161",NA,NA,NA,NA,NA,NA,7,2,5,10,10,10,8,0,0,5,7,4,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"162",0,5,0,12,15,5,0,NA,0,0,10,0,NA,0,0,0,0,0,0,0,0,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",5,23,0,10,5,10,10,8,0,8,5,30,15,6,8,3,4,3,3,3,4,0,5,5,0,12,5,12,8,2,2,0,16,0,8,13
"164",0,10,0,25,35,0,5,0,0,0,10,0,0,0,0,20,20,0,35,30,0,0,30,20,0,10,3,10,2,0,10,15,10,5,30,15
"165",NA,10,0,0,35,0,20,15,10,0,30,0,0,5,0,30,15,5,30,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",5,5,15,2,5,0,5,0,0,15,15,3,12,5,0,0,5,5,0,0,15,0,20,0,0,5,25,10,8,2,3,0,20,2,5,8
"167",5,10,0,12,10,0,10,NA,0,5,5,15,35,6,8,20,15,15,10,5,8,10,10,10,20,15,45,10,5,10,5,5,15,5,2,15
"168",NA,NA,NA,NA,NA,NA,NA,18,6,6,15,6,8,15,20,10,15,25,15,25,15,10,15,12,9,12,6,15,12,9,44,16,21,10,9,17
"169",5,15,5,10,40,0,10,10,15,2,25,5,5,5,10,NA,10,5,15,10,10,10,10,6,9,12,12,5,10,8,6,5,5,6,8,8
"170",20,30,20,20,15,20,20,25,10,15,25,20,20,20,15,16,15,10,10,NA,3,25,45,5,35,30,14,10,7,8,15,10,6,5,10,5
"171",10,10,10,10,10,10,5,10,10,20,15,20,10,15,10,15,40,5,10,20,10,10,10,40,10,50,5,15,20,10,25,10,15,5,5,15
"172",4,30,40,5,15,3,12,25,15,10,40,40,50,5,5,8,15,25,10,25,3,30,50,15,18,15,20,10,5,5,10,10,5,7,15,5
"173",0,50,0,0,0,0,5,0,10,0,0,0,0,NA,5,10,0,0,15,NA,0,NA,14,10,3,10,12,6,12,6,8,8,0,8,7,18
"174",4,15,7,2,5,5,10,0,20,5,15,8,25,5,15,5,15,5,0,0,0,10,25,5,5,10,5,0,20,10,10,18,10,5,10,30
"175",15,20,5,5,5,7,15,15,25,17,15,15,15,5,20,12,5,0,10,5,5,20,0,15,15,15,18,0,15,9,9,5,10,12,12,15
"176",15,30,20,10,45,12,20,15,5,5,25,5,0,0,5,15,25,5,25,25,15,20,20,10,7,10,30,12,24,18,13,9,0,3,14,7
"177",NA,NA,NA,NA,NA,NA,NA,NA,5,2,10,5,4,5,40,5,15,10,5,5,5,5,60,5,0,0,0,2,0,0,25,0,10,0,53,4
"178",NA,NA,NA,5,10,5,22,10,15,NA,20,NA,NA,10,20,7,NA,NA,20,14,25,15,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",5,5,5,5,10,5,5,5,NA,NA,5,10,5,0,15,20,60,20,15,18,7,7,5,10,7,20,5,10,10,20,35,5,10,20,5,5
"180",NA,50,10,50,15,10,20,10,20,10,10,8,5,5,10,10,20,30,8,30,15,20,3,12,12,0,30,10,30,10,25,5,5,25,5,15
"181",10,10,0,15,10,25,5,11,20,15,20,10,10,40,15,15,20,20,20,10,20,10,25,10,10,35,5,10,15,3,15,10,5,10,5,10
"182",2,15,5,35,5,10,40,5,5,5,4,50,10,0,10,25,10,23,40,50,15,16,30,15,18,10,10,10,6,5,10,5,0,0,0,14
"183",15,15,0,5,10,7,20,5,12,3,15,10,0,0,0,0,30,20,25,75,30,5,10,15,30,10,15,10,8,5,15,0,0,0,0,2
"184",8,15,0,10,10,7,20,5,3,3,NA,0,8,5,0,0,5,15,NA,NA,6,6,10,10,10,35,15,15,NA,NA,NA,5,10,12,6,9
"185",0,10,10,10,10,17,5,5,20,10,10,5,5,5,6,6,3,4,0,0,2,10,0,3,5,5,11,5,3,6,15,6,5,15,15,10
"186",3,3,30,5,5,5,5,3,15,10,0,10,0,0,0,15,5,20,10,30,0,15,40,5,5,15,10,5,5,15,15,5,10,5,12,15
"187",0,5,5,0,0,0,0,0,10,0,5,5,0,0,5,3,15,25,30,25,25,10,30,0,0,40,25,15,5,2,10,5,10,0,0,10
"188",NA,NA,NA,NA,NA,NA,NA,40,10,5,10,10,5,0,10,10,10,10,0,4,8,12,15,6,10,10,5,10,5,5,10,5,NA,NA,NA,NA
"189",7,15,0,5,0,5,8,0,5,4,0,0,5,0,5,20,0,0,5,0,0,0,10,9,4,0,6,0,2,1,15,7,5,14,5,5
"190",0,5,5,0,10,20,15,10,10,5,10,15,10,10,5,10,15,8,15,7,4,20,8,12,10,2,10,7,10,8,5,15,16,7,14,20
"191",5,7,5,3,3,0,2,5,8,0,5,6,20,5,0,5,8,5,20,5,0,15,10,8,20,15,5,45,10,5,6,5,10,0,5,2
"192",5,40,0,5,2,5,5,3,5,0,5,5,5,2,0,3,10,40,30,35,20,5,10,0,0,0,NA,NA,NA,0,14,0,20,0,0,0
"193",20,15,5,3,5,0,5,0,10,5,5,5,0,5,5,20,10,5,10,5,0,0,5,3,10,0,0,5,5,5,20,3,0,0,0,5
"194",5,10,5,10,5,5,8,10,10,10,15,10,10,8,5,20,15,10,10,10,5,20,8,8,15,15,20,5,5,5,5,15,10,5,10,10
"195",14,12,14,15,32,14,10,12,15,15,30,20,10,16,16,NA,10,30,15,10,15,5,10,10,25,18,10,35,10,20,11,16,5,5,8,15
"196",7,6,5,5,0,3,5,5,NA,5,15,5,15,0,0,25,15,NA,15,50,10,10,10,0,10,5,5,5,5,0,5,5,0,10,3,0
"197",15,20,5,5,10,20,5,5,10,7,8,15,20,7,15,25,5,0,5,17,5,5,5,20,6,9,3,7,5,10,10,15,0,10,15,10
"198",5,15,10,10,10,0,0,10,5,5,5,5,5,15,15,30,NA,NA,12,15,5,15,60,10,3,15,15,5,10,5,12,10,0,0,0,10
"199",NA,NA,NA,0,0,0,10,15,20,6,0,15,35,5,30,10,25,5,5,8,0,20,15,15,17,17,33,24,15,17,12,17,23,12,35,12
"200",25,10,5,20,5,15,NA,9,11,7,8,15,7,5,10,25,15,25,35,10,15,15,25,9,9,12,7,81,13,7,18,16,16,13,17,22
"201",5,5,5,NA,NA,2,NA,2,0,0,0,0,10,5,5,0,0,0,0,15,0,3,0,25,NA,NA,NA,NA,5,5,5,5,3,4,3,3
"203",17,15,5,5,7,5,6,5,5,9,7,5,5,8,10,10,15,25,30,30,25,0,30,15,10,35,10,10,15,5,15,15,5,0,10,15
"204",8,5,5,5,10,10,10,15,5,10,5,5,10,0,10,10,5,10,NA,0,20,20,15,60,15,15,15,5,3,40,5,5,20,10,5,7
"205",5,10,5,0,5,10,5,5,20,3,20,5,2,5,5,5,20,NA,2,5,0,10,20,0,15,NA,7,3,10,10,15,10,40,5,5,10
"206",10,10,10,10,15,10,15,5,15,10,10,NA,5,5,5,15,0,10,3,5,0,5,20,30,15,25,0,10,40,7,10,10,10,5,5,50
"207",5,2,20,0,5,5,5,5,5,5,5,5,5,NA,5,NA,5,NA,NA,2,1,2,5,15,8,5,15,4,5,5,15,0,5,5,0,5
"208",7,15,10,10,10,20,5,15,10,10,15,25,15,15,10,10,20,20,15,25,0,0,20,0,5,25,0,10,0,0,0,10,15,0,10,10
"209",5,5,0,20,15,0,0,0,25,0,0,0,0,5,0,0,3,4,2,2,2,0,50,5,0,7,11,14,9,40,9,9,18,6,9,5
"210",8,15,2,13,11,0,12,8,4,3,10,5,5,NA,9,8,10,36,31,0,12,0,40,5,7,40,10,9,20,15,43,15,15,5,14,13
"211",5,5,25,10,5,3,5,10,25,0,20,3,5,3,25,35,15,5,30,20,40,30,5,8,40,7,15,5,25,2,20,5,0,5,5,5
"212",NA,NA,0,0,5,0,0,15,10,5,10,20,5,5,15,NA,25,15,5,8,6,10,10,10,10,18,30,15,25,2,3,15,3,2,2,5
"213",15,0,0,0,0,10,10,0,5,5,10,30,5,0,0,15,5,50,25,17,15,15,5,20,5,10,10,0,9,18,15,3,10,10,6,4
"214",NA,NA,NA,NA,NA,5,0,0,5,5,5,5,5,0,5,10,5,20,5,10,5,0,38,25,5,15,5,3,0,1,13,4,9,7,16,14
"215",10,25,10,5,5,10,20,0,NA,5,2,30,10,15,10,20,10,10,10,20,15,25,10,10,10,25,20,25,10,15,20,0,10,0,0,NA
"216",5,NA,5,10,5,15,8,20,10,8,5,7,15,10,15,15,NA,21,25,10,10,5,5,10,5,15,5,10,5,5,5,0,8,5,4,0
"217",10,23,22,11,5,15,25,35,7,5,7,7,3,10,25,0,50,0,5,25,5,15,15,0,23,50,17,29,0,0,0,0,0,15,10,3
"218",5,5,10,10,5,5,5,10,5,0,5,5,5,5,5,5,5,10,10,5,5,5,5,10,25,10,10,5,5,5,15,10,5,10,15,5
"219",5,5,5,5,5,5,5,5,5,15,NA,5,5,5,5,10,10,10,5,5,20,2,0,5,2,10,15,15,15,5,10,12,8,5,10,0
"220",10,20,10,15,25,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,10,10,12,NA,0,15,15,15,NA,35,35,15,10,0,10,20,0,0
"221",NA,10,15,10,10,25,0,10,10,3,5,3,5,10,4,8,20,50,10,12,17,13,18,17,12,20,NA,20,10,9,5,5,3,15,5,4
"222",1,30,NA,3,3,10,5,0,10,15,0,40,10,15,0,10,20,0,10,10,35,25,25,50,20,10,10,35,10,10,5,5,0,60,20,0
"223",6,0,40,10,10,10,5,10,0,5,6,6,0,5,0,0,20,6,7,5,5,5,0,5,2,5,5,8,10,10,2,12,0,5,2,2
"224",3,10,20,25,5,0,12,10,40,37,0,0,8,9,10,NA,36,12,20,29,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,10,25,5,5,3,5,5,3,35,35,10,40,15,25,35,40,15,10,10,10,20,20,30,15,0,35,15,10,20,50,30,25,20,20
