"","long","lat","counts","Year"
"826",-90.2,36.98,1,2002
"827",-90.13,34.76,7,2002
"828",-90.58,32.55,8,2002
"829",-89.7,33.81,28,2002
"830",-89.32,31.31,67,2002
"831",-90,32.45,79,2002
"832",-88.74,30.43,69,2002
"833",-88.72,32.47,69,2002
"834",-90.49,34.49,8,2002
"835",-91.38,31.62,23,2002
"836",-88.78,33.27,40,2002
"837",-89.69,30.48,6,2002
"838",-89.5,30.29,100,2002
"839",-90.29,33.34,25,2002
"840",-89.72,34.47,26,2002
"841",-90.91,32.31,11,2002
"842",-90.99,33.1,4,2002
"843",-66.17,45.87,1,2002
"844",-64.79,46.09,1,2002
"845",-64.36,45.9,1,2002
"846",-78.85,35.07,2,2002
"847",-76.08,35.77,33,2002
"848",-75.55,35.78,6,2002
"849",-82.67,35.18,3,2002
"850",-76.93,35.47,26,2002
"851",-75.61,35.22,28,2002
"852",-79.06,35.91,32,2002
"853",-80.88,35.18,23,2002
"854",-78.89,36.09,10,2002
"855",-78.62,36,51,2002
"856",-81.13,35.26,3,2002
"857",-79.84,36.12,11,2002
"858",-77.24,35.59,24,2002
"859",-82.55,35.34,2,2002
"860",-80.9,35.9,5,2002
"861",-79.04,35.7,74,2002
"862",-75.72,36.03,19,2002
"863",-76.13,35.45,40,2002
"864",-76.71,34.76,32,2002
"865",-77.08,35.05,44,2002
"866",-76.65,35.14,100,2002
"867",-80.05,35.12,63,2002
"868",-76.45,35.77,3,2002
"869",-78.66,35.76,22,2002
"870",-77.57,36.4,3,2002
"871",-77.84,35.94,13,2002
"872",-78.82,35.41,16,2002
"873",-78.03,33.94,18,2002
"874",-81.57,35.3,13,2002
"875",-80.87,35.44,14,2002
"876",-79.32,35.22,197,2002
"877",-82.24,35.21,9,2002
"878",-77.98,35.32,79,2002
"879",-77.89,34.14,27,2002
"880",-80.31,36.08,9,2002
"881",-74.93,39.25,1,2002
"882",-74.94,39.94,1,2002
"883",-74.66,40.34,5,2002
"884",-106.62,35.18,1,2002
"885",-63.75,44.72,2,2002
"886",-63.49,44.61,2,2002
"887",-61.32,45.6,1,2002
"888",-64.08,45.05,1,2002
"889",-72.78,40.83,2,2002
"890",-72.33,41.11,2,2002
"891",-73.97,41.13,0,2002
"892",-72.23,40.93,1,2002
"893",-73.14,40.91,1,2002
"894",-82.93,39.99,0,2002
"895",-94.7,34.06,37,2002
"896",-95.32,35.85,4,2002
"897",-97.38,35.27,0,2002
"898",-82.87,42.07,1,2002
"899",-80,43.86,1,2002
"900",-80.39,42.62,1,2002
"901",-79.07,43.17,1,2002
"902",-75.37,39.9,1,2002
"903",-77.37,40.55,1,2002
"904",-71.16,41.54,1,2002
"905",-71.82,41.32,1,2002
"906",-71.56,41.43,2,2002
"907",-80.48,32.61,51,2002
"908",-81.62,33.56,8,2002
"909",-79.7,32.93,212,2002
"910",-80.75,33.76,16,2002
"911",-82.84,34.63,77,2002
"912",-80.92,33.93,5,2002
"913",-80.22,34.5,138,2002
"914",-80.75,32.2,205,2002
"915",-82.33,34,25,2002
"916",-79.09,33.49,30,2002
"917",-80.84,34.35,14,2002
"918",-79.4,33.1,57,2002
"919",-79.74,34.22,56,2002
"920",-80.92,32.35,233,2002
"921",-80.41,33.51,244,2002
"922",-81.95,34.9,31,2002
"923",-81.62,33.2,82,2002
"924",-81.11,34.96,10,2002
"925",-82.1,36.61,0,2002
"926",-85.23,35.1,18,2002
"927",-87.38,36.5,1,2002
"928",-89.42,35.2,7,2002
"929",-84.92,35.37,5,2002
"930",-88.82,35.61,6,2002
"931",-84.08,35.91,2,2002
"932",-89.93,35.15,7,2002
"933",-85.51,35.07,2,2002
"934",-89.38,36.42,1,2002
"935",-88.17,35.16,5,2002
"936",-96.37,29.63,42,2002
"937",-96.88,28.23,3,2002
"938",-97.7,30.18,36,2002
"939",-95.05,29.55,20,2002
"940",-98.39,26.22,13,2002
"941",-97.25,30.09,78,2002
"942",-94.2,30.77,132,2002
"943",-95.57,29.77,204,2002
"944",-98.28,30.75,1,2002
"945",-94.47,29.55,59,2002
"946",-97.45,30.97,4,2002
"947",-97.47,25.93,2,2002
"948",-95.67,29.37,56,2002
"949",-96,33.74,1,2002
"950",-97.58,27.83,79,2002
"951",-97.29,27.66,13,2002
"952",-98.31,28.49,59,2002
"953",-99.34,28.36,4,2002
"954",-97.36,31.56,14,2002
"955",-96.32,30.59,32,2002
"956",-95.89,29.96,105,2002
"957",-96.83,32.83,2,2002
"958",-99.09,26.5,1,2002
"959",-95.36,29.02,164,2002
"960",-97.47,32.77,2,2002
"961",-94.83,29.33,28,2002
"962",-96,30.58,113,2002
"963",-96.74,33.78,2,2002
"964",-97.68,26.18,4,2002
"965",-94.95,29.75,74,2002
"966",-95.55,30.72,104,2002
"967",-97.86,27.47,17,2002
"968",-99.42,27.5,4,2002
"969",-94.72,32.38,104,2002
"970",-95.18,29.94,50,2002
"971",-95.92,32.77,33,2002
"972",-94.59,32.8,80,2002
"973",-96.54,32.93,7,2002
"974",-97.96,26.48,3,2002
"975",-101.79,33.58,1,2002
"976",-96.99,33.03,6,2002
"977",-96.62,33.16,14,2002
"978",-95.98,28.68,68,2002
"979",-94.66,31.53,530,2002
"980",-98.12,29.7,12,2002
"981",-93.91,30.07,78,2002
"982",-94.73,29.88,120,2002
"983",-97.1,27.85,26,2002
"984",-97.58,29.58,23,2002
"985",-95.77,31.76,18,2002
"986",-97.12,28.07,15,2002
"987",-98.19,26.15,15,2002
"988",-95.57,28.87,45,2002
"989",-95.44,30.13,107,2002
"990",-93.96,29.73,36,2002
"991",-98.62,29.32,27,2002
"992",-94.32,30.52,19,2002
"993",-94.21,33.28,13,2002
"994",-94.98,30.29,108,2002
"995",-94.42,31.96,115,2002
"996",-95.3,32.28,29,2002
"997",-97.12,32.77,5,2002
"998",-97.08,28.87,16,2002
"999",-101.11,33.48,1,2002
"1000",-76,36.65,17,2002
"1001",-81.93,37,1,2002
"1002",-77.33,38.37,1,2002
"1003",-78.81,36.73,1,2002
"1004",-75.94,37.19,24,2002
"1005",-75.37,37.97,65,2002
"1006",-76.48,36.66,16,2002
"1007",-77.19,38.71,1,2002
"1008",-78.19,38.14,2,2002
"1009",-77.28,37.37,4,2002
"1010",-77.81,38.09,2,2002
"1011",-76.1,36.85,5,2002
"1012",-76.31,37.44,7,2002
"1013",-76.4,37.08,6,2002
"1014",-76.43,36.85,15,2002
"1015",-79.04,38.43,1,2002
"1016",-77.03,37.68,2,2002
"1017",-76.95,38.11,6,2002
"1018",-76.7,37.28,7,2002
"1019",-75.7,37.67,31,2002
"1020",-73.27,43.96,1,2002
"1021",-86.76,33.47,37,2003
"1022",-86.88,34.17,8,2003
"1023",-88.13,30.34,31,2003
"1024",-85.09,31.99,49,2003
"1025",-87.63,30.32,226,2003
"1026",-86.28,34.39,75,2003
"1027",-86.38,32.35,41,2003
"1028",-87.95,30.75,62,2003
"1029",-87.58,33.24,4,2003
"1030",-88,34.83,187,2003
"1031",-86.88,34.6,20,2003
"1032",-93.05,34.13,75,2003
"1033",-92.68,36.98,1,2003
"1034",-93.14,36.17,1,2003
"1035",-92.42,35.09,26,2003
"1036",-93.14,35.17,4,2003
"1037",-92.97,34.72,41,2003
"1038",-91.9,34.75,1,2003
"1039",-92.28,34.76,3,2003
"1040",-93.28,33.27,38,2003
"1041",-93.02,35.62,13,2003
"1042",-92,34.23,16,2003
"1043",-90.71,35.16,1,2003
"1044",-91.12,34.31,3,2003
"1045",-77.26,26.04,116,2003
"1046",-78.67,26.54,8,2003
"1047",-77.4,25.05,2,2003
"1048",-78.03,25.05,2,2003
"1049",-77.92,24.88,3,2003
"1050",-64.76,32.31,3,2003
"1051",-117.12,32.65,1,2003
"1052",-72.43,41.29,1,2003
"1053",-75.19,38.81,2,2003
"1054",-75.11,38.6,6,2003
"1055",-75.57,38.58,3,2003
"1056",-82.58,28.47,75,2003
"1057",-85.07,29.67,35,2003
"1058",-82.33,27.79,80,2003
"1059",-81.32,27.65,470,2003
"1060",-82.56,27.5,2,2003
"1061",-85.67,30.19,70,2003
"1062",-82.32,28.55,27,2003
"1063",-86.52,30.45,320,2003
"1064",-83.01,29.19,45,2003
"1065",-80.7,28.36,29,2003
"1066",-82.58,28.87,36,2003
"1067",-81.52,26.37,55,2003
"1068",-81.12,29.25,40,2003
"1069",-80.19,25.84,12,2003
"1070",-81.15,28.71,55,2003
"1071",-81.85,28.85,40,2003
"1072",-82.24,28.31,225,2003
"1073",-81.45,26.15,45,2003
"1074",-80.22,26.14,16,2003
"1075",-81.99,26.56,27,2003
"1076",-80.38,27.42,30,2003
"1077",-82.31,29.6,85,2003
"1078",-82.76,30.34,4,2003
"1079",-81.49,30.42,30,2003
"1080",-80.15,26.99,50,2003
"1081",-80.32,25.68,21,2003
"1082",-81.39,28.21,3,2003
"1083",-81.85,28.03,31,2003
"1084",-80.72,25.36,45,2003
"1085",-81.34,27.26,265,2003
"1086",-81.52,27.89,215,2003
"1087",-81.99,29.75,18,2003
"1088",-80.68,28.62,21,2003
"1089",-82.24,27.23,33,2003
"1090",-81.76,26.13,80,2003
"1091",-82.74,28.07,115,2003
"1092",-82.69,28.26,265,2003
"1093",-87.37,30.33,195,2003
"1094",-87.15,30.45,60,2003
"1095",-81.01,29.06,14,2003
"1096",-82.05,26.92,140,2003
"1097",-85.3,29.77,38,2003
"1098",-81.32,29.93,7,2003
"1099",-80.55,27.85,120,2003
"1100",-84.22,30.15,50,2003
"1101",-82.68,27.8,36,2003
"1102",-82.5,27.28,35,2003
"1103",-80.25,27.18,80,2003
"1104",-82.46,28.01,14,2003
"1105",-84.24,30.53,125,2003
"1106",-81.62,25.95,17,2003
"1107",-82.38,27,40,2003
"1108",-80.13,26.57,70,2003
"1109",-81.37,28.79,80,2003
"1110",-81.3,29.05,12,2003
"1111",-81.61,28.73,50,2003
"1112",-84.42,31.43,82,2003
"1113",-84.18,34.52,56,2003
"1114",-83.38,33.93,43,2003
"1115",-84.67,33.97,87,2003
"1116",-82.02,33.44,1,2003
"1117",-84.63,30.88,37,2003
"1118",-84.84,32.82,107,2003
"1119",-81.47,30.82,30,2003
"1120",-85,32.59,25,2003
"1121",-84.97,34.77,10,2003
"1122",-85.18,34.29,28,2003
"1123",-81.43,31.11,9,2003
"1124",-81.29,31.68,17,2003
"1125",-83.88,31.96,74,2003
"1126",-83.67,32.83,15,2003
"1127",-82.13,30.8,46,2003
"1128",-84.62,33.35,17,2003
"1129",-83.75,33.09,87,2003
"1130",-81.12,31.64,337,2003
"1131",-81.47,31.47,49,2003
"1132",-81.07,32.08,47,2003
"1133",-87.97,41.75,1,2003
"1134",-87.87,42.35,1,2003
"1135",-86.42,38.72,1,2003
"1136",-84.6,37.1,1,2003
"1137",-93.5,32.29,53,2003
"1138",-91.12,30.37,8,2003
"1139",-92.06,31.51,55,2003
"1140",-92.37,31.1,27,2003
"1141",-93.11,29.82,3,2003
"1142",-92.24,32.66,180,2003
"1143",-93.71,29.8,9,2003
"1144",-92.1,30.19,8,2003
"1145",-92.81,30.06,186,2003
"1146",-93.06,31.82,64,2003
"1147",-91.89,30,19,2003
"1148",-89.92,30.02,1,2003
"1149",-89.79,30.25,96,2003
"1150",-92.38,30.76,63,2003
"1151",-90.47,30.09,10,2003
"1152",-93.39,29.85,13,2003
"1153",-93.89,32.54,56,2003
"1154",-90.09,30.42,354,2003
"1155",-90.75,29.82,6,2003
"1156",-89.48,29.34,3,2003
"1157",-70.62,41.65,2,2003
"1158",-70.52,41.36,4,2003
"1159",-70.09,41.29,9,2003
"1160",-70.6,41.87,3,2003
"1161",-71.03,41.87,12,2003
"1162",-70.04,41.98,2,2003
"1163",-75.76,38.03,8,2003
"1164",-75.84,38.91,2,2003
"1165",-75.21,38.31,3,2003
"1166",-77.03,38.48,5,2003
"1167",-75.73,38.33,4,2003
"1168",-76.04,38.36,4,2003
"1169",-76.25,38.75,4,2003
"1170",-90.2,36.98,1,2003
"1171",-90.41,36.77,3,2003
"1172",-93.18,36.61,2,2003
"1173",-90.13,34.76,5,2003
"1174",-90.58,32.55,1,2003
"1175",-89.7,33.81,17,2003
"1176",-89.32,31.31,28,2003
"1177",-90,32.45,31,2003
"1178",-88.74,30.43,36,2003
"1179",-88.72,32.47,173,2003
"1180",-91.38,31.62,9,2003
"1181",-88.78,33.27,60,2003
"1182",-89.69,30.48,2,2003
"1183",-89.5,30.29,178,2003
"1184",-89.72,34.47,53,2003
"1185",-90.91,32.31,41,2003
"1186",-90.99,33.1,1,2003
"1187",-78.85,35.07,1,2003
"1188",-79.4,36.07,3,2003
"1189",-76.08,35.77,18,2003
"1190",-75.55,35.78,20,2003
"1191",-82.67,35.18,1,2003
"1192",-76.93,35.47,7,2003
"1193",-75.61,35.22,19,2003
"1194",-79.06,35.91,43,2003
"1195",-80.88,35.18,11,2003
"1196",-78.89,36.09,8,2003
"1197",-78.62,36,41,2003
"1198",-81.13,35.26,1,2003
"1199",-79.84,36.12,12,2003
"1200",-77.24,35.59,15,2003
"1201",-80.9,35.9,9,2003
"1202",-79.04,35.7,81,2003
"1203",-75.72,36.03,15,2003
"1204",-78.3,34.6,4,2003
"1205",-76.13,35.45,23,2003
"1206",-76.71,34.76,15,2003
"1207",-77.08,35.05,48,2003
"1208",-76.65,35.14,24,2003
"1209",-80.05,35.12,25,2003
"1210",-76.45,35.77,8,2003
"1211",-78.66,35.76,25,2003
"1212",-77.57,36.4,2,2003
"1213",-77.84,35.94,11,2003
"1214",-78.82,35.41,15,2003
"1215",-78.03,33.94,41,2003
"1216",-81.57,35.3,1,2003
"1217",-80.87,35.44,20,2003
"1218",-79.32,35.22,39,2003
"1219",-82.24,35.21,5,2003
"1220",-77.98,35.32,44,2003
"1221",-77.89,34.14,28,2003
"1222",-80.31,36.08,5,2003
"1223",-75.2,39.33,2,2003
"1224",-74.46,39.44,2,2003
"1225",-74.62,40.58,1,2003
"1226",-63.49,44.61,6,2003
"1227",-64.95,44.99,1,2003
"1228",-64.26,44.41,3,2003
"1229",-60.29,46.18,2,2003
"1230",-73.25,40.7,1,2003
"1231",-72.78,40.83,2,2003
"1232",-72,41.05,3,2003
"1233",-72.33,41.11,1,2003
"1234",-73.85,41.25,1,2003
"1235",-72.45,40.86,1,2003
"1236",-72.23,40.93,2,2003
"1237",-83.55,38.8,1,2003
"1238",-94.7,34.06,155,2003
"1239",-80.39,42.62,2,2003
"1240",-76.15,40.41,1,2003
"1241",-75.1,40.31,1,2003
"1242",-75.9,39.94,2,2003
"1243",-76.89,39.79,1,2003
"1244",-80.48,32.61,86,2003
"1245",-81.62,33.56,20,2003
"1246",-79.7,32.93,85,2003
"1247",-80.75,33.76,15,2003
"1248",-82.84,34.63,8,2003
"1249",-80.92,33.93,23,2003
"1250",-80.22,34.5,25,2003
"1251",-80.75,32.2,61,2003
"1252",-82.33,34,41,2003
"1253",-79.09,33.49,42,2003
"1254",-80.84,34.35,23,2003
"1255",-79.4,33.1,62,2003
"1256",-79.74,34.22,2,2003
"1257",-80.92,32.35,46,2003
"1258",-80.41,33.51,118,2003
"1259",-81.95,34.9,20,2003
"1260",-81.62,33.2,76,2003
"1261",-81.11,34.96,1,2003
"1262",-82.1,36.61,1,2003
"1263",-87.46,35.3,1,2003
"1264",-87.75,36.48,1,2003
"1265",-85.23,35.1,9,2003
"1266",-89.42,35.2,6,2003
"1267",-83.49,35.71,2,2003
"1268",-84.92,35.37,9,2003
"1269",-88.82,35.61,1,2003
"1270",-84.08,35.91,4,2003
"1271",-89.93,35.15,3,2003
"1272",-85.51,35.07,16,2003
"1273",-84.09,36.22,2,2003
"1274",-89.38,36.42,1,2003
"1275",-88.17,35.16,20,2003
"1276",-85.78,35.67,1,2003
"1277",-96.37,29.63,13,2003
"1278",-96.88,28.23,1,2003
"1279",-95.05,29.55,11,2003
"1280",-98.39,26.22,1,2003
"1281",-97.25,30.09,52,2003
"1282",-95.57,29.77,40,2003
"1283",-94.47,29.55,7,2003
"1284",-95.67,29.37,6,2003
"1285",-96,33.74,3,2003
"1286",-97.58,27.83,1,2003
"1287",-97.29,27.66,9,2003
"1288",-99.34,28.36,1,2003
"1289",-97.36,31.56,1,2003
"1290",-96.32,30.59,6,2003
"1291",-95.89,29.96,48,2003
"1292",-95.36,29.02,18,2003
"1293",-94.83,29.33,5,2003
"1294",-96,30.58,22,2003
"1295",-94.95,29.75,50,2003
"1296",-97.86,27.47,3,2003
"1297",-94.72,32.38,96,2003
"1298",-95.18,29.94,62,2003
"1299",-95.92,32.77,13,2003
"1300",-94.59,32.8,186,2003
"1301",-96.99,33.03,2,2003
"1302",-95.98,28.68,5,2003
"1303",-94.66,31.53,336,2003
"1304",-93.91,30.07,71,2003
"1305",-94.73,29.88,87,2003
"1306",-97.1,27.85,1,2003
"1307",-97.58,29.58,7,2003
"1308",-95.77,31.76,12,2003
"1309",-97.12,28.07,8,2003
"1310",-95.57,28.87,10,2003
"1311",-95.44,30.13,56,2003
"1312",-93.96,29.73,1,2003
"1313",-94.32,30.52,52,2003
"1314",-94.98,30.29,124,2003
"1315",-94.42,31.96,145,2003
"1316",-95.3,32.28,17,2003
"1317",-97.08,28.87,12,2003
"1318",-97.05,31.52,1,2003
"1319",-76,36.65,8,2003
"1320",-78.81,36.73,1,2003
"1321",-75.94,37.19,14,2003
"1322",-75.37,37.97,24,2003
"1323",-77.19,38.71,6,2003
"1324",-77.81,38.09,1,2003
"1325",-76.1,36.85,8,2003
"1326",-76.31,37.44,7,2003
"1327",-76.4,37.08,1,2003
"1328",-76.43,36.85,2,2003
"1329",-78.46,38.59,1,2003
"1330",-77.87,38.8,1,2003
"1331",-76.95,38.11,1,2003
"1332",-78.96,37.98,1,2003
"1333",-82.43,38.39,1,2003
"1334",-81.29,37.77,1,2003
"1335",-86.76,33.47,24,2004
"1336",-86.88,34.17,1,2004
"1337",-88.13,30.34,80,2004
"1338",-85.09,31.99,41,2004
"1339",-87.9,30.23,44,2004
"1340",-87.63,30.32,213,2004
"1341",-86.28,34.39,69,2004
"1342",-86.38,32.35,18,2004
"1343",-87.95,30.75,23,2004
"1344",-87.58,33.24,6,2004
"1345",-88,34.83,19,2004
"1346",-86.88,34.6,5,2004
"1347",-93.05,34.13,56,2004
"1348",-92.68,36.98,6,2004
"1349",-92.42,35.09,8,2004
"1350",-94.17,36.06,1,2004
"1351",-94.38,35.38,1,2004
"1352",-93.14,35.17,4,2004
"1353",-92.97,34.72,38,2004
"1354",-91.9,34.75,12,2004
"1355",-92.28,34.76,12,2004
"1356",-93.28,33.27,17,2004
"1357",-93.02,35.62,25,2004
"1358",-92,34.23,13,2004
"1359",-90.71,35.16,1,2004
"1360",-91.12,34.31,1,2004
"1361",-77.26,26.04,23,2004
"1362",-78.67,26.54,1,2004
"1363",-77.4,25.05,1,2004
"1364",-64.76,32.31,4,2004
"1365",-118.09,33.85,1,2004
"1366",-104.79,38.24,1,2004
"1367",-72.67,41.77,1,2004
"1368",-73.27,41.77,3,2004
"1369",-72.93,41.3,2,2004
"1370",-72.43,41.29,4,2004
"1371",-73.28,41.54,1,2004
"1372",-75.19,38.81,2,2004
"1373",-75.11,38.6,2,2004
"1374",-75.57,38.58,2,2004
"1375",-82.58,28.47,130,2004
"1376",-85.07,29.67,83,2004
"1377",-82.33,27.79,18,2004
"1378",-81.32,27.65,540,2004
"1379",-82.56,27.5,4,2004
"1380",-85.67,30.19,112,2004
"1381",-82.32,28.55,139,2004
"1382",-86.52,30.45,300,2004
"1383",-83.01,29.19,12,2004
"1384",-80.7,28.36,53,2004
"1385",-82.58,28.87,96,2004
"1386",-81.52,26.37,135,2004
"1387",-81.12,29.25,12,2004
"1388",-80.19,25.84,58,2004
"1389",-81.15,28.71,135,2004
"1390",-81.85,28.85,12,2004
"1391",-82.24,28.31,325,2004
"1392",-81.45,26.15,170,2004
"1393",-80.22,26.14,13,2004
"1394",-81.99,26.56,19,2004
"1395",-80.38,27.42,24,2004
"1396",-82.31,29.6,155,2004
"1397",-82.76,30.34,27,2004
"1398",-81.49,30.42,30,2004
"1399",-80.15,26.99,49,2004
"1400",-80.32,25.68,10,2004
"1401",-81.39,28.21,9,2004
"1402",-81.85,28.03,74,2004
"1403",-80.72,25.36,71,2004
"1404",-81.34,27.26,390,2004
"1405",-81.52,27.89,150,2004
"1406",-81.99,29.75,71,2004
"1407",-80.68,28.62,19,2004
"1408",-82.24,27.23,11,2004
"1409",-81.76,26.13,66,2004
"1410",-82.74,28.07,110,2004
"1411",-82.69,28.26,205,2004
"1412",-87.15,30.45,86,2004
"1413",-81.01,29.06,67,2004
"1414",-82.05,26.92,450,2004
"1415",-85.3,29.77,150,2004
"1416",-81.32,29.93,73,2004
"1417",-80.55,27.85,175,2004
"1418",-82.16,26.46,3,2004
"1419",-84.22,30.15,74,2004
"1420",-82.68,27.8,24,2004
"1421",-82.5,27.28,77,2004
"1422",-80.25,27.18,86,2004
"1423",-82.46,28.01,10,2004
"1424",-84.24,30.53,145,2004
"1425",-81.62,25.95,7,2004
"1426",-82.38,27,45,2004
"1427",-80.13,26.57,44,2004
"1428",-81.37,28.79,175,2004
"1429",-81.3,29.05,8,2004
"1430",-81.61,28.73,33,2004
"1431",-84.42,31.43,65,2004
"1432",-84.18,34.52,5,2004
"1433",-83.38,33.93,22,2004
"1434",-84.67,33.97,61,2004
"1435",-82.02,33.44,10,2004
"1436",-84.63,30.88,90,2004
"1437",-84.84,32.82,64,2004
"1438",-81.47,30.82,48,2004
"1439",-85,32.59,26,2004
"1440",-84.97,34.77,3,2004
"1441",-85.18,34.29,40,2004
"1442",-81.43,31.11,23,2004
"1443",-81.29,31.68,46,2004
"1444",-83.88,31.96,38,2004
"1445",-83.67,32.83,17,2004
"1446",-82.13,30.8,49,2004
"1447",-84.62,33.35,40,2004
"1448",-83.75,33.09,68,2004
"1449",-81.12,31.64,177,2004
"1450",-81.47,31.47,61,2004
"1451",-81.07,32.08,113,2004
"1452",-89.27,38.7,1,2004
"1453",-89.02,37.32,1,2004
"1454",-88.75,37.2,1,2004
"1455",-88.97,38.13,4,2004
"1456",-88.2,36.6,2,2004
"1457",-87,37.69,1,2004
"1458",-85.63,38.29,0,2004
"1459",-93.5,32.29,189,2004
"1460",-91.12,30.37,53,2004
"1461",-92.06,31.51,76,2004
"1462",-92.95,32.78,156,2004
"1463",-92.37,31.1,104,2004
"1464",-93.11,29.82,56,2004
"1465",-92.36,30.11,62,2004
"1466",-92.24,32.66,175,2004
"1467",-93.44,31.33,469,2004
"1468",-90.05,29.2,2,2004
"1469",-93.71,29.8,17,2004
"1470",-92.1,30.19,90,2004
"1471",-93.06,31.82,104,2004
"1472",-91.89,30,44,2004
"1473",-89.92,30.02,8,2004
"1474",-89.79,30.25,387,2004
"1475",-92.38,30.76,106,2004
"1476",-90.47,30.09,16,2004
"1477",-93.39,29.85,26,2004
"1478",-93.89,32.54,243,2004
"1479",-90.09,30.42,288,2004
"1480",-91.37,32.28,16,2004
"1481",-90.75,29.82,10,2004
"1482",-89.48,29.34,2,2004
"1483",-70.62,41.65,2,2004
"1484",-70.73,42.61,1,2004
"1485",-70,41.72,1,2004
"1486",-71.43,42.43,3,2004
"1487",-71.1,42.4,4,2004
"1488",-71.65,42.59,1,2004
"1489",-70.65,42.1,1,2004
"1490",-70.3,41.7,2,2004
"1491",-70.52,41.36,7,2004
"1492",-70.09,41.29,24,2004
"1493",-70.6,41.87,8,2004
"1494",-70.93,42.22,1,2004
"1495",-72.51,42.13,1,2004
"1496",-71.03,41.87,20,2004
"1497",-75.76,38.03,3,2004
"1498",-76.19,39.14,1,2004
"1499",-75.21,38.31,2,2004
"1500",-76.17,39.6,1,2004
"1501",-75.73,38.33,6,2004
"1502",-76.04,38.36,1,2004
"1503",-76.25,38.75,2,2004
"1504",-77.73,39.57,1,2004
"1505",-69.78,44.31,1,2004
"1506",-68.59,44.43,1,2004
"1507",-90.2,36.98,3,2004
"1508",-90.13,34.76,35,2004
"1509",-90.95,33.78,5,2004
"1510",-90.58,32.55,10,2004
"1511",-89.7,33.81,23,2004
"1512",-89.32,31.31,98,2004
"1513",-90,32.45,162,2004
"1514",-88.74,30.43,64,2004
"1515",-88.72,32.47,161,2004
"1516",-90.49,34.49,4,2004
"1517",-91.38,31.62,30,2004
"1518",-88.78,33.27,26,2004
"1519",-89.5,30.29,165,2004
"1520",-90.29,33.34,19,2004
"1521",-89.72,34.47,96,2004
"1522",-88.7,34.23,3,2004
"1523",-90.91,32.31,17,2004
"1524",-90.99,33.1,19,2004
"1525",-66.8,44.68,2,2004
"1526",-66.17,45.87,1,2004
"1527",-67.37,45.2,1,2004
"1528",-64.36,45.9,1,2004
"1529",-78.85,35.07,3,2004
"1530",-76.08,35.77,11,2004
"1531",-75.55,35.78,12,2004
"1532",-82.67,35.18,0,2004
"1533",-76.93,35.47,4,2004
"1534",-75.61,35.22,3,2004
"1535",-79.06,35.91,43,2004
"1536",-80.88,35.18,4,2004
"1537",-78.89,36.09,40,2004
"1538",-78.62,36,139,2004
"1539",-81.13,35.26,24,2004
"1540",-79.84,36.12,13,2004
"1541",-77.24,35.59,3,2004
"1542",-80.9,35.9,3,2004
"1543",-79.04,35.7,129,2004
"1544",-75.72,36.03,12,2004
"1545",-78.3,34.6,60,2004
"1546",-76.13,35.45,40,2004
"1547",-76.71,34.76,29,2004
"1548",-77.08,35.05,62,2004
"1549",-81.2,36.52,2,2004
"1550",-76.65,35.14,5,2004
"1551",-80.05,35.12,22,2004
"1552",-76.45,35.77,10,2004
"1553",-78.66,35.76,24,2004
"1554",-77.57,36.4,7,2004
"1555",-77.84,35.94,2,2004
"1556",-78.82,35.41,37,2004
"1557",-78.03,33.94,19,2004
"1558",-81.57,35.3,1,2004
"1559",-80.87,35.44,28,2004
"1560",-81.02,36.34,2,2004
"1561",-79.32,35.22,135,2004
"1562",-82.24,35.21,6,2004
"1563",-77.98,35.32,76,2004
"1564",-77.89,34.14,29,2004
"1565",-80.31,36.08,10,2004
"1566",-70.83,42.98,1,2004
"1567",-72.23,43.72,0,2004
"1568",-74.93,39.25,1,2004
"1569",-74.15,40.02,2,2004
"1570",-74.94,39.94,0,2004
"1571",-74.62,40.58,1,2004
"1572",-64.25,45.73,1,2004
"1573",-64.45,44.23,1,2004
"1574",-63.75,44.72,2,2004
"1575",-63.49,44.61,9,2004
"1576",-59.93,45.92,1,2004
"1577",-64.26,44.41,1,2004
"1578",-62.62,45.68,2,2004
"1579",-61.32,45.6,1,2004
"1580",-60.29,46.18,2,2004
"1581",-64.39,45.09,1,2004
"1582",-66.09,43.83,1,2004
"1583",-73.78,40.91,6,2004
"1584",-73.25,40.7,1,2004
"1585",-72.78,40.83,2,2004
"1586",-72,41.05,2,2004
"1587",-75.81,42.84,1,2004
"1588",-72.33,41.11,1,2004
"1589",-72.45,40.86,1,2004
"1590",-72.23,40.93,1,2004
"1591",-74.15,40.58,1,2004
"1592",-81.48,41.13,1,2004
"1593",-97.22,35.57,2,2004
"1594",-94.7,34.06,8,2004
"1595",-95.32,35.85,1,2004
"1596",-97.38,35.27,0,2004
"1597",-98.67,34.73,1,2004
"1598",-79.89,43.27,1,2004
"1599",-76.46,44.21,0,2004
"1600",-79.69,43.49,1,2004
"1601",-79.41,43.71,1,2004
"1602",-75.61,40.55,3,2004
"1603",-76.17,39.82,1,2004
"1604",-62.11,46.4,1,2004
"1605",-63.13,46.38,1,2004
"1606",-73.64,45.45,1,2004
"1607",-71.56,41.43,0,2004
"1608",-80.48,32.61,12,2004
"1609",-81.62,33.56,34,2004
"1610",-79.7,32.93,41,2004
"1611",-80.75,33.76,42,2004
"1612",-82.84,34.63,20,2004
"1613",-80.92,33.93,14,2004
"1614",-80.22,34.5,53,2004
"1615",-80.75,32.2,80,2004
