"","y1980","y1981","y1982","y1983","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"544",NA,NA,0,1.5,1,1,NA,NA,1.5,1,3,2,0.5,2.5,2,1,0,1.5,1,0.5,3,1.5,2,2,1,0.5,1,2,2,2,2,4,4,4,4,4
"545",4,1,2,2,0,2,1,2,0,1,4,1,4,2,0,0,2.5,1.5,4,1,1,0,2,1,2,1,0.5,0.5,1.5,1,1,0,2,0,0,4
"546",2,0,2,0,1.5,1,1,1,0.5,1,3,3,1,0,0.5,2.5,4,0.5,0.5,1.5,0,0,0.5,0.5,1,0.5,1,2,1.5,2,2,2,0,2,0,4
"547",2,2,1,NA,3,1,0,1,0.5,1,1.5,0,2,2,0.5,0.5,1.5,0.5,1,2,1.5,1,1,0.5,1.5,2,0.5,3,1,2,1,2,4,4,0,0
"548",0.5,2,1,0,0,1,0,2,0,0.5,0,0,0,0,2,0,1,0,1,0,2,0.5,1,0,2,2,1,2,1,0,1,2,4,2,4,2
"549",1.5,2,2,2,0,0,1,0.5,0,1,1,0,1,4,0.5,0,2,0.5,1,0,0.5,0.5,2,0,2,2,2,2.5,2,4,4,0,4,4,2,4
"550",1,1,2,1,2,1,2,1.5,0,1,1,1,2.5,1,2.5,0.5,1,0,0,2,1.5,1,1,1,0,1,0.5,4,1,0,1,1,4,2,2,0
"551",NA,NA,NA,NA,NA,1,2,1.5,0,2,3,2,0,2,0.5,0,0,0,0,1.5,0,0,2,1,2,1.5,1.5,1.5,1,0.5,1.5,2,2,4,2,0
"552",2,0,1,0,2,2,NA,NA,1,0.5,0.5,0,2,0,2,0,1,0,1,2,2,0.5,1,2,1.5,1,0.5,3,1.5,2,1.5,4,4,4,4,4
"553",1.5,1.5,2,0,1,0,2,2,3,1,3,1,1,0.5,2,0,0,0.5,1,0,3,1,2,2,0,1,0.5,1.5,1.5,2,1.5,1,1,4,1,1
"554",0,0,0,0,0,0,2,0,0.5,0,2,1,1,2,2,1,0,3,2,1,2,0.5,1,0,0,1,1,1,1,1,1,2,2,0,0,0
"555",2,1,3,1.5,2,0,0,1,0.5,2,4,3,1,0.5,2,2,0,1.5,2,0,2,0.5,0,1,1,0.5,0.5,0.5,1,2,0,4,2,0,4,2
"556",0,2,1.5,0,1.5,0,0,0,0,0,2.5,0,0,1.5,0.5,1.5,2,1,0,1,2,0,0.5,2,0.5,1.5,2,3,1,2,2,4,0,0,0,2
"558",0,2,1,2,2,1,0,0,0,0,2,0,0,1,0.5,0.5,1,1,0,0.5,1,0,1,2,2,0,1.5,2,0,0,1,4,0,4,2,1
"559",NA,NA,NA,NA,2,2,1,0,1,0,1,2,1,1,0,2,0,2,1.5,0,2,0,2,2,1,0.5,2,2,1,2,2,2,0,0,0,2
"561",0.5,1,0.5,1,2,2,0,1,1,0,1.5,2,2,0,2,2,0,1,2,0,2,0.5,2,0,0.5,1.5,NA,NA,0,2,0.5,4,2,0,4,0
"562",0,1.5,0,0.5,2,1,0,0.5,1,2,1.5,2,1.5,1,2,2,0,1.5,2,0,1.5,0.5,2,1,0.5,0,0.5,2,2,0,0,2,2,0,0,1
"563",1,1,1,1,NA,2,1,NA,2,0.5,2,NA,0,4,0,0,3,NA,NA,NA,1,0,2,1,1,1.5,2,1,1,NA,2,0,1,NA,0,0
"564",0,1.5,0.5,1,1.5,1.5,1,2,1,2,1,2,0.5,1,0.5,0.5,1,0.5,1.5,1,1,NA,1,0.5,1.5,1,1.5,1,1,0,1,4,1,1,4,2
"565",2,NA,2,0.5,1,2,0,0,0.5,0,2,0,1,1.5,0.5,1.5,3,0,2,1,0.5,0.5,1,NA,1,0.5,0,2,0.5,NA,2,0,2,NA,0,0
"566",0,2,0,0.5,2,1,2,2,0,0,2,2,1,0,2,2,0,2,2,0,2,0.5,0.5,1,0,0.5,0.5,0,1,0,0,4,0,0,0,2
"567",0,1,1,0,1,1,1,0.5,2,0,1,0,1,0.5,2,2,0,2,2,0,2,1,0.5,1,0,0,0,2,1,1,0,2,0,1,2,2
"568",0,2,2,0,2,1,1,0.5,0.5,1.5,0.5,0,1,0.5,1,1,0,0.5,0,1.5,1,0,0.5,1,1,1.5,1,0,0,2,0.5,0,0,0,2,2
"569",2,2,NA,NA,NA,NA,NA,0,0,1,3,0,2.5,0,4,1,0,2,2,1,1,0.5,2,0,0.5,0.5,1.5,1,0.5,1.5,1,2,4,2,0,0
"570",0,1,1,0,0,1,2,1.5,1.5,1,3,2.5,2,1,2,2,0,2,2,0,2,0,1,1,1,1,0,2,1,1.5,0,4,2,4,1,0
"571",0,0,1,0,2,0,0,0,1,2,2,1,2,2,2,0,2,0,0,0.5,2,0,1.5,2,2,1,1,NA,0,2,1,0,2,4,4,0
"572",NA,0,1.5,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,2,1,0,2,1.5,1,0,2,2,0,1,0.5,2,4,2,4,0,4
"573",0,0.5,2,1,0,1,2,0,1.5,0.5,3,2,2,2,2,0,4,2,2,0,2,1,2,0.5,2,1.5,1,2,2,2,1,4,3,4,3,4
"574",0,1,1.5,1,1,1.5,2,2,1,0,3,1.5,1.5,2,1,2,1.5,0.5,1.5,0.5,2,0.5,2,2,2,2,0.5,1.5,1.5,2,1.5,2,4,4,3,1
"575",1.5,1.5,1,1.5,2,0.5,1.5,2,1.5,2,0.5,1.5,2,2,1,0.5,2,1.5,1,1.5,2,2,2,1,1,2,2.5,3,1.5,2,2,4,4,4,4,4
"576",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,2,0,2,0,0.5,2,2,2,2,2,1,2,1.5,3,2,0.5,2,0.5,0,2,4,4,0,4,4
"577",0.5,1,2,2,1.5,1,1,1.5,1.5,1.5,2,1.5,2,2,1.5,2,2,1.5,1.5,0,2,0,2,1.5,2,NA,0,2,1,1,1.5,1,4,4,2,4
"578",1,2,2,NA,2,2,0,1.5,2,2,1.5,2,2,2,2,1,2,0.5,1.5,1,2,2,2,0.5,2,2,0,2,0.5,1,1,0,4,4,4,0
"579",1,1,1,1,1,1,1,0.5,1,2,2,2,2,2,2,0.5,2,2,2,0.5,2,2,2,1.5,0,2,1,1.5,2,2,1.5,0,4,4,4,4
"580",2,1.5,2,1,1.5,1,2,2,1.5,1.5,4,2,2,2,2,0,4,2,2,0,2,4,2,2,1,2,1,2,2,2,2,4,4,4,4,4
"581",2,1,1,1,0,2,1,0.5,0.5,2,2,2,3,0,2,2.5,2,2,2,1,2,2,1,2,1.5,2,2,1,2,2,2,4,2,4,2,4
"582",0,0,3,1,2.5,1,0,2,3,0.5,1,1.5,1.5,2,2,0,2,2,2,2,2,2,2,2,0,2,1.5,2,2,1,2,4,4,4,4,2
"583",2,1.5,2,2.5,2,1.5,1,1.5,2,1,2,1.5,1,2,2,2,2,2,2,1.5,2,1.5,2,2,1.5,2,1,1.5,2,4,2,4,4,1,4,4
"584",2,1,0,1.5,1.5,1,2,2,1,2,0,2,1.5,2,2,2,3,0.5,1,0,2,1,1,0.5,0,1,1.5,2,2,1.5,1,4,4,4,4,4
"585",NA,1,2,1.5,1.5,1,2,2,2,2,2,2,2,2,3,0.5,1.5,2,2,0.5,2,2,2,2,2,2,2,2.5,2,2,2,4,4,4,4,4
"586",0.5,0.5,1.5,1,1,1,2,2,1.5,0,2,1.5,2.5,3,2,1,2,2,2,0,2,2,2,2,2,1,2,2,1,2,2,2,4,4,0,1
"587",2,1.5,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1.5,1,2,2,1.5,2,1,2,1,0,1.5,2,4,0,4,4
"588",2,1,1.5,1,2,1,2,1.5,1,2,1.5,1,1.5,2,1.5,1,1.5,1.5,2,0,3,2,2,1.5,2,2,1,2,1,2,2,0,4,4,4,4
"589",1,1,3,2,1.5,1,0,2,2,2,2,2,1.5,2,2,0,2,2,2,0,2,0,2,1,3,2,2,2,2,2,2,4,1,4,4,4
"590",1,1,1,2,3,1,2,2,1.5,0.5,2,2,2,3,2,1.5,2,2,2,1.5,1,1.5,2,2,4,2,2,4,4,2,2,4,4,4,4,4
"591",NA,NA,2,0,2.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,0,0,2,2,0,1,1,1.5,2,3,0,4,2,0.5,2,0,2,4,2
"592",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,2,1,2,2,4,2,2,2,2,1.5,1.5,1,1,2,4,4,4,2,2
"593",NA,NA,NA,1.5,1,2,1,2,1,2,2,2,2,1.5,2,2,2,0,1,2,2,3,2,2,1,1,2,2,2,1.5,2,4,4,2,NA,NA
"594",0,1,1,1,2,2,2,1.5,1,2,2,2,2,2,2,2,3,1.5,1.5,0.5,2,2,2.5,0,2,2,0.5,2,3.5,2,2,2,4,4,3,4
"595",0,1,2,1,2,2,2,2,0.5,1,2,1,0.5,NA,NA,NA,2,2,2,0,2,1,2,0,2,4,2,2.5,2,0,2,4,4,0,4,0
"596",1,2,1,1,2,1,2,0.5,1,2,2,2,2,1.5,2,2,2,1,1.5,1,2,3,1,2,2,1,1,2,1,1,1,NA,2,4,1,4
"597",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,2,3,0.5,2,2.5,0.5,1.5,2,2,0,3,3,2.5,0,0,1,2,2,2,2,2,4,4,4,4,4
"598",0,0,3,1,3,1.5,NA,2,2,0.5,0.5,2,0.5,2,1,0.5,1,2,2,0.5,2,1.5,2,2,0,1,1,3,3,1.5,2,4,4,4,4,4
"599",1.5,1,1,1.5,1,1,1,2,2,1,1,2,1,2,2,0,2,2,1.5,0.5,2,1.5,0.5,1.5,2,0.5,2,2,0.5,2,2,0,4,4,2,4
"600",1.5,2,1.5,1.5,2,2,1,1.5,1,1,0,0,2,2.5,2,0.5,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,4,4,0,4,1
"601",NA,NA,NA,NA,NA,NA,2,1.5,0.5,1,2,1.5,0.5,2,1.5,1,2,1.5,0,2,2,2,0.5,1,1,0,1,2,2,3,2,4,4,0,4,4
"602",NA,1,1,2,2,1,1,2,2,1,2.5,2,2,3,2,0,1,2,3,0,2,3,2,0,1.5,0,1,2,1.5,2,1,4,4,4,4,2
"603",1,1,1,2,1,1,2,2,1.5,2,2,2,2,3,0.5,1,2.5,2,2,2,2.5,2,2,1,0,2,2,2,3,2,2,4,4,4,4,4
"604",0.5,0,3,1,2,1,2,1,1,0,2,0,0,0.5,2,0.5,2.5,0.5,1,2,2,1.5,2,1,4,2,4,2,1,1,2,1,4,4,1,1
"605",0,1,1,1,1.5,1.5,2,2,1,0.5,3,3,3,2,2,4,1,2,2,0,3,2,2,0.5,2,2,0.5,2,1,0,2,4,4,4,1,4
"606",2,1.5,3,1,1.5,3,2,2,1,1,2,1.5,1,2,2,2,2,2,2,0.5,2,2,2,1.5,2,1.5,1.5,2,2,2,2,4,4,NA,NA,NA
"607",1,2,1,1.5,1.5,1,2,2,1.5,0,2,0,1,1.5,4,2,2,2,2,2,2,1,2,0,2,2,2,2,3,2,2,0,4,4,4,4
"608",1,2,2,2,1,2,1,2,NA,NA,NA,NA,0,1,0,2,2,2,2,2,2,2,2,0,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,4,0
"609",1,1.5,NA,2,1.5,1,2,2,2,0,2,2,2,3,3,1,2,2,1.5,2,3,2,2,0.5,2,NA,2,2,2,2,2,4,4,4,4,2
"610",2,1,1,1,2,1,2,2,1.5,0,4,0,2,2,2,2,1.5,2,3.5,0,4,1,2,1,2,2,1,2,1.5,2,2,4,4,4,4,4
"611",0.5,1.5,1,1,1,1,1,0,1,1.5,3,2,2,2,1,1.5,1,2,2.5,0.5,2,1.5,2,2,2,1,0.5,2,1.5,2,2,4,4,4,4,4
"612",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2,2,2,2,2,1,2,1,1,1.5,2,0.5,2,2,2,2,2,1,2,2,3,4,2,NA,4,4
"613",1,0.5,2,2,1,1,2,0,2,2,2,2,0,2,1.5,3,2.5,0.5,2,0,0,1,2,2,2,2,0,0,1,1,2,4,0,4,4,4
"614",2,2,0,4,0,1,2,0,0,1.5,2,2,3,3,0,2,4,2,2,2,2,1,1,1,2,0,2,2,2,1,0,4,4,4,0,4
"615",NA,NA,2,0,2,1.5,2,1.5,0.5,2,1.5,2,2,0,1.5,2,1,1,2,1.5,2,2,0.5,0.5,1,2,2,2,2,0,0.5,4,2,4,4,0
"616",1,1.5,2,0,1.5,1,2,0,1,2,1,4,0,1.5,1,1.5,2,2,2,2,1.5,1,1,2,1,0,1.5,2,0,2,2.5,2,4,4,4,4
"617",NA,NA,1,0,0,1,2,2,0,0,2,2,0,2,2,0,2,0,0,0,0,0.5,1.5,2,2,2,2,2,2,0,0,0,0,0,4,2
"618",NA,NA,NA,NA,NA,1,2,2,1.5,2,0.5,2,2,0,2,0,0,1,2,0,2,0,2,2,2,2,0,2,0,0,0,4,4,0,0,1
"619",2,1,2,1.5,1,1,2,0,1,2,1,3,0,2,1,0,1,0,1,1,2,0.5,0,0.5,1.5,0,2,0,1,1,2,2,4,4,4,2
"620",1.5,0.5,2,0,1.5,2,4,1,1,0,2,1,0,2,1.5,2,1,0,0,1,2,2,0.5,0,0,2,3,1.5,2,2,1,2,4,4,4,4
"621",NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,2,1,3,2,0.5,2,2,2,2,NA,0,1,2,NA,NA,NA,2,0,0,4,2,4,4
"622",2,0,1,0.5,1,2,1,0.5,0,1,0.5,0.5,0.5,1,1,0.5,1.5,1,1,1,0.5,1,1,1,0.5,1,1,1,1.5,1.5,1,1,4,4,2,4
"623",0,0,2,0,2,2,0,2,1,0.5,2,0,0,2,0,1,2,0,0,1.5,2,1.5,2,0.5,0.5,0,0,2,2,2,2,1,0,4,4,4
"624",0,0,2,0,2,1.5,0,2,0,1,2,0,0.5,2,1.5,1.5,1.5,0.5,1,1,2,2,0,1,0,1,1,1,2,2,1.5,4,4,4,3,0
"625",0.5,2,0,0,1.5,2,2,2,0.5,1.5,1,2,1,3,1.5,0,2,0,2,1.5,1.5,1.5,1,0,1.5,1,1,0,2,2,2,4,4,4,4,0
"626",NA,2,1,1,0,0,1,2,NA,NA,1,0.5,0,3,1.5,NA,2.5,2,1.5,0,2,2,0,1,2,0.5,0,0,2,2,2,2,0,4,4,0
"627",NA,0.5,1,0,1.5,1.5,0,2,1.5,NA,1.5,1,1,2,0.5,2,1,0.5,2,2,2,2,2,0.5,0,1.5,2,1,1.5,2,1.5,2,4,0,4,4
"628",NA,0.5,0,2,1,1,3,1,2,1.5,0,0.5,2,2,1.5,2,3,2,1,1,2,2,1,2,2,1.5,2,2,2,0,2,4,4,0,4,1
"629",2,1,2,0,0,2,3,0.5,2,1,0,2,2,1,1.5,3,2,2,1.5,0.5,0,2,0,0,1,2,NA,NA,2,NA,NA,NA,2,0,4,2
"630",NA,NA,0,0,0.5,1.5,2,2,2,2,0,0,2,0.5,2,2,2,1.5,2,1,2,0.5,2,0,2,2,2,2,2,0,2,4,1,1,4,0
"631",0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,0.5,1.5,2,2,2,2,0.5,2,2,2,0.5,2,1.5,0,4,1,4,4
"632",1,0,1,NA,1,1,1,0,2,1.5,1,0.5,0.5,1.5,0.5,0.5,2,1,1,1,1.5,1,1,1,0.5,1,0.5,1,1.5,2,1,1,4,0,4,2
"633",1,2,0.5,0,2,1.5,0,0.5,1,2,0.5,0.5,1,2,2,4,1,0,2,2,2,1,1,2,0,2,2,0,0,1,0,2,4,1,4,1
"634",1,0,1,0,1.5,2,0,2,2,2,1.5,0,0.5,2,1.5,1,2,0,2,2,1,1.5,0,2,1.5,0.5,2,0.5,2,0.5,2,0,4,4,4,0
"635",2,1,1,2,0,1,2,0,0,0.5,2,3,0,1,2,3,1.5,0,3,1.5,1.5,1.5,2,1,2,2,0,1,1,1,1,0,4,4,2,2
"636",0,0,1,0,0,0.5,0,3,0.5,2,0,0,0,2,1,0,2,0,2,0.5,2,1,0.5,2,1,0,0.5,0,2,1,1,0,4,4,4,0
"637",1,2,0.5,0,3,0.5,0,3,0,2,2,0,1.5,3,0,1,2,0.5,2,1,2,1.5,0,0.5,0.5,0,1,1,2,2,1,4,4,4,4,0
"638",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3,2,1.5,1,2,1.5,1,2,1,2,2,0.5,1,0,2.5,2,2,2,0,1.5,4,0,2,4,0
"639",1,0.5,1.5,NA,2,2,0,0,1,2,1,0,0,2,NA,NA,NA,NA,2,1,1.5,1,2,0,1,0,1,1,2,2,1,0,4,4,4,0
"640",0,2,0,2,1.5,1,2,0.5,2,2,2,3,1,1.5,0.5,2,2,1,1,1,2,0.5,2,2,0,2,2,2,2,1,1,4,4,3,4,4
"641",1,0,2,2,1,1,1,2,1,2,2,0,0,2,0.5,0,2,0,1,1,1.5,1.5,0.5,0.5,1,0.5,2,0,2,2.5,2,2,4,0,4,0
"642",NA,NA,NA,NA,NA,NA,0,1,NA,0,2,1,2,2,2,2,2,2,0.5,2,2,2,2,0,NA,0,2,1,NA,NA,NA,NA,0,0,1,4
"643",0,0.5,0,0,2,1,1,0,1.5,2,0.5,0,2,2,4,2,2,1,2,2,1.5,1,0,0,1,2,2,2,2,1,1,2,2,4,2,0
"644",2,2,2,0,1,1,2,2.5,0.5,1,2,1,2,2,2,0,4,0,1.5,0,1.5,3,1.5,0.5,1,2,2,1.5,NA,2,1.5,4,4,4,4,0
"645",1,1,2,2,0,1.5,1,0,0,1,0,3,0,0,1,1,1.5,0.5,2,1,0,0,1.5,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA
"646",0,2,1,0,2,0.5,2,2,0.5,1.5,1,0.5,0.5,2,2,1,1.5,0,0.5,1,2,1.5,2,0.5,2,0,0.5,2,2,2,2,4,4,4,4,0
"647",1,1,1.5,2,1,1,3,0,0,3,NA,0,0.5,2,2,NA,3,1,2,2,0,0,2,0.5,0,0.5,0,0,3,0,2,0,4,4,4,0
"648",0,0,1,2,0.5,0,0,3,0,0,1.5,2,2,1,2.5,0.5,1,2,2,2,2,2,1.5,2,0.5,0.5,1,2,2,2,0.5,0,4,4,4,0
"649",NA,NA,NA,NA,NA,NA,NA,2,2,0,2,3,2,0,0,NA,2,1.5,0.5,0,0.5,0,1,0.5,0.5,1.5,2,1,0.5,2,2,4,4,4,0,NA
"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2,0,1.5,2,0,0.5,2,2,1,2,2,2,1,2,1.5,2,2,2.5,2,2,1,2,1,4,4,0
"651",0,0.5,1,1.5,0,2,0,2,0.5,0,1,0,NA,2,0,1,2.5,2,2,2,1.5,NA,0.5,0,1,1.5,1,2,1,2,1,0,0,0,4,4
"652",NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,1,3,2.5,1.5,2,1,2,1,1,2,1,0.5,1,1,2,2,1,2,4,2,2,0
"653",0,0,1,2,2,0.5,2,2,0,0,3,2,2,NA,0,1.5,1,1.5,2,2,2,1,1,1,1,2,2,0.5,0,2,0.5,0,0,4,0,2
"654",0,2,1,NA,NA,1,3,0.5,1,1,2,0.5,0.5,0.5,0,2,1,2,2,2,0,2,0,0,0,2,2,0,0,1,1,2,4,0,4,4
"655",0,0,0.5,1,2,2,1,2,0.5,0.5,1,1,1.5,0.5,0,1,2,1.5,2,3,0.5,1.5,0,2,2,1.5,2,0,1.5,2,1,2,4,4,4,4
"656",1,0,1,1.5,1.5,0.5,2,0,2,3,4,3,2,1,2.5,1,1.5,0,NA,2,0.5,1,2,0.5,0.5,1,3,2,2,2,0.5,0,0,2,4,0
"657",2,0,0.5,0,0,1,4,2.5,0,0.5,1,0,3,1,0,2,1,1,2,0,3,1,0,2,0.5,0.5,0,2,2,2,1.5,0,4,4,4,0
"658",NA,NA,NA,1,2,0.5,0,3,0,NA,0,0,2,1,0.5,1.5,1,1.5,2,2,0,1.5,0.5,1,1,1,2,2,1,1.5,0.5,2,4,2,4,0
"659",2,3,1,1,0,2,2,0,2.5,2,0,2.5,2,1.5,2,3,2,2,NA,2,0,0,2,1,2.5,2,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA
"660",1,1.5,1,2,1,1,0,0,0,3,2,2,2,3,2.5,NA,0.5,1.5,2,1,1,1,3,0.5,0.5,1,1,0,1,2.5,1.5,0,0,2,2,0
"661",0,0,1,1.5,3,2,1,2,0,0.5,1,0,1,1.5,0,1,2,1.5,1,2,2,1,0,0,1,2,2,2,1.5,2,2,2,4,4,4,0
"662",0,1,NA,NA,1.5,2,2,3,0,0,1.5,3,3,1,2,2,3,1.5,2,1,0,0,0,1,1.5,0.5,1,1,1.5,0.5,0,0,0,2,0,0
"663",0,0,2,0,1,1,1,2,0,0,0,0,2,1.5,0,1.5,2,2,1.5,1.5,1,1.5,0,0,1,0.5,0.5,2,1.5,2,2,0,0,4,4,1
"664",1,2,0,0,2,0,2,2,0,0.5,2,4,4,2,0.5,0.5,3,1,4,0.5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,0,0,1,0,4,0,0,3,2,3,0,0,2,2,2.5,0.5,NA,2,1,0.5,0,1,2,0.5,2,1,0.5,0,1,4,4,1,4,0
"666",1,2,1.5,1,2,0,0,0.5,3.5,0,1,0,0,0,0,1,2,1,0.5,0,1,0,1,1.5,2,0.5,2,1,2,1.5,2,1,4,4,4,0
"667",NA,2,1.5,1,1,0,2,3,2,3,2,3,3,3,3,1.5,3,2,2.5,0,2,1,0,0,0,0.5,2,2,0.5,0.5,1.5,2,4,4,0,4
"668",NA,NA,NA,NA,NA,NA,NA,2,1,0.5,3,1,4,1,1,2,2.5,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",NA,NA,NA,NA,1.5,1,2,0,2,1,3,1.5,2,0.5,0,1,1,2,0.5,0.5,0.5,0.5,2,0,0,2,2,2,2,1,2,0,0,0,0,0
"670",2,0,1,1,2,2,1,1.5,1,2,2,2,0.5,3,1,0.5,1.5,1.5,2,2,0.5,0,0,2,1.5,1,2,0.5,2,0.5,0.5,4,4,2,4,0
"671",2,2,2,0,1,1,2,1.5,2.5,4,3,3,1.5,3,3,0.5,1.5,1.5,2.5,1,2,1.5,0,0,3,0,2,2,1.5,0.5,0,0,4,4,4,4
"672",2,0,1,1,1,0,1,1.5,4,0.5,2,2,2,0.5,2,3,2,1.5,0,0.5,2.5,0,0,1,0,1,4,1,1,1.5,1,4,1,1,4,1
"673",0,0.5,1.5,1,1.5,0,1,2,2,0,2,2,3,0.5,0,1,2,1.5,2,0,0.5,1,2,0,2,1,1,1,1.5,1,1,0,0,4,2,4
"674",1,1,0,1,3,1,2.5,0.5,1.5,3,3,2,2.5,0.5,0.5,1,4,1,2,0,1.5,0,1,1,0.5,0.5,2,2,4,2,0.5,2,0,0,3,3
"675",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.5,3,3,1,0,1,0,2,2.5,0.5,1,1,0.5,1,0.5,2,1,2,2,0,1.5,2,4,4,4,4
"676",0,1.5,0.5,0.5,1,0.5,2,1.5,3,2,3,2,3,0.5,2,2,0.5,1.5,2,1.5,1.5,0.5,0.5,0,0,2,2,2,2,1,1,0,0,0,0,0
"677",NA,NA,NA,NA,NA,NA,3,1,3,2,3,2,1,2,2,1.5,2,2,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",0,0,0,1,2,1,2.5,1,0,1.5,1,2,2,1,1,2,1,1,1,2,1,2,0,0,2,0,0,2,1,0,0.5,0,4,4,4,4
"679",0,2,1.5,0,2.5,0,1,2,2,2,2,2,2,3,2,3,0.5,1.5,1,2,1,1,0,2,2,3,0.5,1,2.5,1,0,2,2,NA,4,4
"680",2,1,2.5,0,1,2,2,1,1,3,1,1,2,2,1,1.5,2,1.5,1.5,1.5,2,1,1,4,3.5,0.5,0,1,1,2,1.5,2,1,4,1,4
"681",2,0,1,2,0,2,0,0.5,0,1,0.5,0,1,1,0,2.5,1,0.5,1,0.5,2,1.5,2,0.5,0.5,2,0.5,2,1,0.5,2,1,4,0,4,2
"682",NA,NA,NA,NA,2,1,1,0,1,1,0,1,1,1.5,1.5,1,2,1.5,3,1.5,1.5,1.5,2,0,1.5,1.5,1,0.5,1,0.5,1.5,2,4,1,4,2
"683",1,1,2,2,1,2,2,0,0.5,1,0.5,1,1,2,1,2,0.5,1,2,2,2,0,2,2,2,0,2,1.5,2,2,2.5,0,4,2,4,4
"684",NA,NA,NA,NA,1,0,1,1,0,1,0,0,1.5,1,0,NA,NA,1,1,0,1,0,0,2,1.5,1,1,2,1,2,1.5,0,2,0,2,0
"685",2,0.5,2,0,1,1,1,0,0,0.5,1,2,1,1,1,0,1,1,1,1,1,1,0,2,0,1.5,1.5,0,1,2,2,0,0,4,0,0
"686",2,1,0,0,2,2,0,1.5,2.5,3,0,1,2,2,2,1.5,1.5,1,2,1,2,0.5,0.5,2,1,2,1,0.5,2,2,0.5,0,2,4,2,4
"687",NA,1.5,1,2,2,1.5,0,0.5,1,1.5,2,1,2,2,1,0,2,0,1,1,2,0,1.5,0.5,0.5,1.5,0,1,2,1,2,1,0,4,3,4
"688",3,2,1.5,2,2,2,2,2,1.5,4,3,1,NA,1,2,NA,2.5,2,0.5,2,1,2,0,2,2,1.5,1,1.5,1.5,3,1,4,4,4,2,4
"689",NA,NA,NA,NA,NA,NA,NA,2,2,0.5,2,0.5,2,0.5,0,4,1,1,0.5,2,2,1.5,2,1,1.5,0,0,2,0.5,2,1,0,2,2,2,4
"690",1,2,1,1,1.5,0,2.5,1.5,2,2,1,2,2,1,1,1,0,1,1,2,4,1,0.5,1.5,2,2,2,2,0.5,2,2,2,0,4,4,4
"691",0.5,NA,NA,NA,0.5,0,2,3,0,1,0.5,0,0,1,1,1,2,1.5,2,3,2,2,0.5,2,0,0,0.5,1,1.5,0,1.5,2,0,4,4,0
"692",NA,NA,NA,1,1,1,1,0,1,1,1,0.5,3,0,3,1,1.5,2,0,1,2,0,2,0.5,1.5,0.5,0,1.5,0,2,2,4,3,4,4,4
"693",1,2,1,0,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,4,2,1.5,1,1,1,1,2,0.5,2,2,1,2,4,0,4,2,4
"694",1,1,1,1,1,2,2,1,1.5,1.5,0,1,1,0.5,1,1,2,0.5,2.5,1,2,0,1,NA,NA,NA,NA,NA,0.5,0.5,2,4,1,0,4,0
"695",NA,NA,NA,NA,NA,NA,NA,1,0,1.5,0.5,1.5,1.5,2,1,1,2,1.5,1,1,2,1,2,2,2,0,0.5,1.5,0.5,2,2,0,4,0,4,4
"696",1,2,1.5,1.5,1.5,2,0,0,1.5,0,0,0,1,1,2,2,1,1,1,0.5,1.5,2,2,2,2,1.5,1,1,1.5,1.5,2,0,1,2,4,0
"697",1,1.5,1,0,2,3,0,0,0,2,0,4,0,2,1.5,4,2,1.5,1.5,2,2,2,3.5,1.5,1,3.5,1,1.5,2,2,2,4,2,2,4,4
"698",NA,NA,1,1.5,1,0.5,0,1.5,1.5,2,0,0.5,1.5,1.5,1,0,1.5,0,1.5,0.5,1.5,0,1,3,2,2,2,2,2,0,2,2,4,4,4,1
"699",1.5,1.5,1.5,0.5,2.5,2,2,1,2,2,2,2,2,2,3,2,2.5,0,1,2,1.5,2,1.5,1,1.5,0.5,2,1.5,0.5,2,1,0,4,0,4,0
